"name","concept_id","source","code"
Hepatitis B virus e antigen assay,6710,CIEL,"167785"
Hepatitis C RNA quantitative (IU/mL),7219,CIEL,"167787"
Reason for visit,431,CIEL,"167788"
Very poor,7567,CIEL,"167806"
Missed medication doses in past seven days,6297,CIEL,"167819"
Number of disease exacerbations,6659,CIEL,"167821"
Occupational exposure,6410,CIEL,"167822"
Equivalent substitution,6284,CIEL,"167851"
Equivalent composition substitution,6286,CIEL,"167852"
Brand composition substitution,6281,CIEL,"167853"
Generic composition substitution,6285,CIEL,"167854"
Therapeutic alternative substitutiion,6282,CIEL,"167855"
Therapeutic brand substitutiion,6288,CIEL,"167856"
Therapeutic generic substitutiion,6287,CIEL,"167857"
Formulary substitution,6283,CIEL,"167858"
ActSubstanceAdminSubstitutionCode,6289,CIEL,"167859"
Formulary policy,6278,CIEL,"167860"
Regulatory requirement,6279,CIEL,"167861"
SubstanceAdminSubstitutionReason,6280,CIEL,"167862"
Gender identity,8074,CIEL,"167864"
Identifies as male gender,8073,CIEL,"167865"
Identifies as female gender,8072,CIEL,"167866"
Male to female transsexual,8071,CIEL,"167867"
Female to male transsexual,8070,CIEL,"167868"
Identifies as non-binary gender,8069,CIEL,"167869"
Chemotherapy cycle number,255,CIEL,"167874"
Total number of planned chemotherapy cycles,235,CIEL,"167875"
Chemotherapy detail,6304,CIEL,"167876"
Excess salt intake,6302,CIEL,"167877"
Intake of soy sauce or other salty seasoning,6303,CIEL,"167878"
Isoniazid,1382,CIEL,"1679"
Wrists - Bilateral (X-ray),7934,CIEL,"167902"
Canagliflozin / metformin,8037,CIEL,"167912"
Patient condition/problem/disease controlled,6312,CIEL,"167913"
Patient understands their treatment,6311,CIEL,"167914"
Oral anti-diabetic medication class,6331,CIEL,"167915"
Fundoscopic exam performance status,6334,CIEL,"167916"
Fundoscopic exam findings,6335,CIEL,"167917"
Number of missed medication doses in past 7 days,6321,CIEL,"167918"
Ability to read and manage home glucometer,6333,CIEL,"167919"
Dapagliflozin,8036,CIEL,"167938"
Possesses home glucometer,6401,CIEL,"167956"
Hypoglycemic episode in past month,6402,CIEL,"167957"
Amlodipine / nebivolol,7988,CIEL,"167974"
On ACE inhibitors,6400,CIEL,"167998"
Platelet-large cell ratio (P-LCR),6366,CIEL,"167999"
Presence of indications for use of ACE inhibitor,6399,CIEL,"168000"
S. mansoni identified in stool,6394,CIEL,"168019"
Motivational interviewing,6372,CIEL,"168020"
Depressed left ventricular ejection fraction,6405,CIEL,"168041"
Carbetocin,1781,CIEL,"168058"
Inhaled glucocorticoids,6440,CIEL,"168059"
Oral steroid,6442,CIEL,"168060"
Short-acting beta agonists,6444,CIEL,"168061"
Short-acting muscarinic antagonists,6439,CIEL,"168062"
Long-acting beta agonists,6441,CIEL,"168063"
Long-acting muscarinic antagonists,6443,CIEL,"168064"
Treatment for chronic lung disease,6445,CIEL,"168065"
Kabiven total parenteral nutrition (TPN),6423,CIEL,"168068"
Forced Expiratory Volume 1,6433,CIEL,"168069"
Forced Vital Capacity (FVC) (liters),6432,CIEL,"168070"
Post-bronchodilator spirometry (qualitative),6437,CIEL,"168072"
Spirometry results set,6438,CIEL,"168073"
History of therapy with nephrotoxic drug,8466,CIEL,"168074"
Order discontinued,6490,CIEL,"168085"
Stale-dated order,6489,CIEL,"168086"
Incomplete data,6492,CIEL,"168087"
Prescription/Request requires clarification,6487,CIEL,"168091"
Mother pregnant or currently breastfeeding,6491,CIEL,"168094"
Duplicate therapy,6493,CIEL,"168095"
Medication dispense status reason,6494,CIEL,"168099"
Sickle cell RT SCAN,3026,CIEL,"168105"
HbAA (Normal),3022,CIEL,"168106"
HbSC (Disease),3025,CIEL,"168107"
HIV viral load construct,3146,CIEL,"168108"
Trauma Screening Questionnaire (TSQ) score,6502,CIEL,"168109"
Low salt adherence diet,6572,CIEL,"168115"
Hypertensive cardiomyopathy,6568,CIEL,"168116"
Immunohistochemistry needed,6055,CIEL,"168117"
Homelessness status,6530,CIEL,"168118"
Never been homeless,6579,CIEL,"168120"
Slow skin turgor,6531,CIEL,"168121"
Lipohypertrophy,6541,CIEL,"168122"
Complications at injection site,6543,CIEL,"168123"
Hematoma at injection site,6580,CIEL,"168124"
Number of hypoglycemic episode(s) in the past month,6539,CIEL,"168125"
Patient adjusted insulin based on glucometer results,6540,CIEL,"168126"
Pericarditis due to human immunodeficiency virus,6586,CIEL,"168127"
Chemotherapy-induced cardiomyopathy,6584,CIEL,"168128"
Improvement seen on echocardiogram,6573,CIEL,"168131"
Nephrotic syndrome related to membraneous glomerulonephritis (GN),6604,CIEL,"168132"
Short acting morphine,6607,CIEL,"168133"
Long acting morphine,6608,CIEL,"168134"
Refractory heart failure,6605,CIEL,"168135"
C-peptide test,6680,CIEL,"168136"
Disease requiring palliative care treatment,6602,CIEL,"168137"
Referred for surgical evaluation,6576,CIEL,"168148"
Ability to titrate treatment,6574,CIEL,"168149"
Treatment at discharge time,6309,CIEL,"168150"
Loud heart murmur,6583,CIEL,"168165"
Drugs of abuse panel in urine,6639,CIEL,"168167"
Amphetamines screening in urine,6625,CIEL,"168168"
Barbituates screening in urine,6635,CIEL,"168169"
Benzodiazepines screening in urine,6628,CIEL,"168170"
Buprenorphine screening in urine,6633,CIEL,"168171"
Cocaine screening in urine,6636,CIEL,"168172"
Marijuana screening in urine,6626,CIEL,"168173"
Methadone screening in urine,6632,CIEL,"168174"
Methaphetamine screening in urine,6629,CIEL,"168175"
Methylenedioxy Methamphetamine screening in urine,6634,CIEL,"168176"
Opiates screening in urine,6637,CIEL,"168177"
Oxycodone screening in urine,6627,CIEL,"168178"
Phencyclidine screening in urine,6631,CIEL,"168179"
Propoxyphene screening in urine,6630,CIEL,"168180"
Tricyclic antidepressants screening in urine,6638,CIEL,"168181"
Viral cardiomyopathy,6581,CIEL,"168182"
Spirometry progress status,6430,CIEL,"168192"
On spironolactone,6646,CIEL,"168193"
Pediatrics emergency,6654,CIEL,"168194"
Chronic kidney disease due to hypertension,6666,CIEL,"168195"
Dispersible oral tablet,8618,CIEL,"168206"
Total PSA,6688,CIEL,"168209"
Free PSA,6681,CIEL,"168210"
Creatine kinase-myocardial band,6682,CIEL,"168211"
Serum lactate (mg/dL),6683,CIEL,"168212"
Thyrotropin,6679,CIEL,"168213"
Total triiodothyronine (T3),6676,CIEL,"168214"
Total thyroxine (T4),6678,CIEL,"168215"
Ionized calcium,6684,CIEL,"168216"
Creatinine in urine (random) (mg/dL),6673,CIEL,"168217"
Description of scar,6936,CIEL,"168244"
Functional independence measure,5652,CIEL,"168261"
APRI score,6709,CIEL,"168288"
Asymptomatic liver disease,6718,CIEL,"168289"
Liver palpable,6704,CIEL,"168290"
Risk factors for Hepatitis B,6708,CIEL,"168291"
Maternal infection,6724,CIEL,"168292"
Sibling infection,6722,CIEL,"168293"
Partner infected,6723,CIEL,"168294"
History of therapeutic abdominal paracentesis,6717,CIEL,"168295"
Disease requiring hospitalization since last visit,559,CIEL,"168296"
Hepatocarcinoma due to Hepatitis B,6720,CIEL,"168297"
Hepatocarcinoma due to Hepatitis C,6721,CIEL,"168298"
Need for blood transfusion,6698,CIEL,"168299"
Liver cirrhosis due to Hepatitis B,6731,CIEL,"168300"
Liver cirrhosis due to Hepatitis C,6730,CIEL,"168301"
Hepatic cirrhosis due to schistosomiasis,6736,CIEL,"168302"
Cirrhosis secondary to non-alcoholic steatohepatitis,6738,CIEL,"168303"
Hepatitis B DNA quantitative (IU/mL),6742,CIEL,"168323"
Escherichia coli (organism),6874,CIEL,"168336"
Liver cirrhosis with portal hypertension,6743,CIEL,"168339"
Liver cirrhosis without portal hypertension,6747,CIEL,"168340"
Periportal fibrosis,6746,CIEL,"168341"
Hyperosmolar hyperglycemic syndrome,6751,CIEL,"168342"
Heterogeneous without signs of cirrhosis,6745,CIEL,"168343"
Uncontrolled cancer pain,6758,CIEL,"168344"
Amputation for diabetic foot,6760,CIEL,"168355"
Cirrhosis of liver with ascites,6757,CIEL,"168356"
Noncommunicable disease,6777,CIEL,"168358"
Hepatocarcinoma due to unknown cause,6734,CIEL,"168359"
Treatment response,6714,CIEL,"168360"
Isolation ward,6728,CIEL,"168361"
TB / HIV clinic,6729,CIEL,"168362"
NCD clinic,6726,CIEL,"168363"
Traditional ceremony,6739,CIEL,"168364"
Pentavalent vaccine,2091,CIEL,"1685"
Decompensated nephrotic syndrome,6756,CIEL,"168543"
Episiorrhaphy,6804,CIEL,"168544"
Laparotomy for ectopic pregnancy,6805,CIEL,"168545"
Exploratory laparotomy with drainage of pelvic abcess,6803,CIEL,"168546"
Excision of vulvar and perineal condyloma,6798,CIEL,"168547"
Chronic hepatitis C with HIV infection,7232,CIEL,"168583"
Anamnios,6860,CIEL,"168588"
PHQ-9 question set,6835,CIEL,"168589"
GAD-7 question set,6825,CIEL,"168590"
Worrying too much about different things,6823,CIEL,"168591"
Chronic hypertension,6859,CIEL,"168592"
History of one prior cesarean section,6863,CIEL,"168593"
History of two prior cesarean sections,6862,CIEL,"168594"
Nonreassuring fetal heart rate pattern,6861,CIEL,"168595"
Abnormal placental attachment,6857,CIEL,"168610"
Severe pre-eclampsia (stabilized),6864,CIEL,"168611"
Tenofovir alafenamide,8275,CIEL,"168612"
Excision of lingual frenum,8353,CIEL,"168626"
Gram-negative diplococcus,6886,CIEL,"168627"
Budding yeast (gram stain),6888,CIEL,"168628"
Yeast with capsules (gram stain),6885,CIEL,"168629"
Gram-negative coccobacillus,6887,CIEL,"168630"
Gram-positive diplococcus,6892,CIEL,"168631"
Staphylococcus aureus,6897,CIEL,"168632"
Salmonella enterica serovar Typhi,6895,CIEL,"168633"
Klebsiella pneumoniae,6900,CIEL,"168634"
Streptococcus pneumoniae,6894,CIEL,"168635"
Non-typhoidal Salmonella (NTS),6898,CIEL,"168636"
Coagulase-negative Staphylococcus,6896,CIEL,"168637"
Haemophilus influenzae,6893,CIEL,"168638"
Pseudomonas aeruginosa,6899,CIEL,"168639"
Newly diagnosed disease,5382,CIEL,"1687"
Face exam findings,6929,CIEL,"168713"
Face exam (text),6931,CIEL,"168714"
Fetal heart rate monitoring method,6926,CIEL,"168715"
Pinard stethoscope,6921,CIEL,"168716"
Fetal doppler,6923,CIEL,"168717"
Moyo fetal heart rate monitor,6925,CIEL,"168718"
Janitri fetal monitor,6924,CIEL,"168719"
Continuous cardiotocography monitor (CTG),6922,CIEL,"168720"
Umbilical cord examination findings,6933,CIEL,"168721"
Umbilical cord exam (text),6932,CIEL,"168722"
Mouth region exam (text),6930,CIEL,"168723"
Administration of prophylactic antibiotics to neonatal eyes,6928,CIEL,"168724"
Umbilical cord stump cleaning,6927,CIEL,"168725"
Meconium stained amniotic fluid (MSAF) classification,6937,CIEL,"168726"
"Meconium stained liquor, Grade I",6947,CIEL,"168727"
"Meconium stained liquor, Grade II",6948,CIEL,"168728"
"Meconium stained liquor, Grade III",6949,CIEL,"168729"
Method of sickle cell confirmation,6974,CIEL,"168730"
Isoelectric focusing (IEF) for hemoglobin variant testing,6971,CIEL,"168731"
Gazelle hemoglobin variant test,6973,CIEL,"168732"
HemoTypeSC hemoglobin variant test,6972,CIEL,"168733"
Feeding technique for newborn,6969,CIEL,"168734"
Cup feeding of infant,6965,CIEL,"168735"
Spoon feeding of infant,6968,CIEL,"168742"
Tube feeding of infant,6966,CIEL,"168743"
Bottle feeding of infant,6967,CIEL,"168744"
Neonatal conjunctivitis of both eyes,6975,CIEL,"168745"
Neonatal conjunctivitis of left eye,6976,CIEL,"168746"
Neonatal conjunctivitis of right eye,6977,CIEL,"168747"
Meconium colored feces,6970,CIEL,"168748"
Green-brown color,6940,CIEL,"168749"
Fetal membranes color,6942,CIEL,"168750"
Method of labor induction,6944,CIEL,"168751"
Mechanical induction of labor,6943,CIEL,"168752"
Administration of oxytocin,6979,CIEL,"168753"
Administration of misoprostol,6978,CIEL,"168754"
Start date/time of labor induction,6939,CIEL,"168755"
Recurrence of disease,5758,CIEL,"1688"
Liver fibrosis secondary to Schistosoma,6981,CIEL,"168887"
Mechanical valve replacement,6988,CIEL,"168888"
Biological valve replacement,6990,CIEL,"168889"
Valvuloplasty,6989,CIEL,"168890"
On secondary antibiotic prophylaxis,6992,CIEL,"168891"
On medical prophylaxis to prevent variceal bleeding,6997,CIEL,"168892"
Reason for no hydroxyurea treatment,6996,CIEL,"168893"
Complete blood count results not available,6994,CIEL,"168894"
No sickle-cell test confirmation,6995,CIEL,"168895"
Reason anti-tuberculosis treatment started,6071,CIEL,"1689"
Midline incision,7901,CIEL,"168958"
Hepatitis B core antibody test,7217,CIEL,"168968"
Positive for Plasmodium malariae,7294,CIEL,"168986"
Positive for Plasmodium ovale,7293,CIEL,"168987"
Plasmodium species seen on smear,7297,CIEL,"168988"
Trophozoite of Plasmodium,7301,CIEL,"168989"
Gametocyte of Plasmodium,7290,CIEL,"168990"
Schizont of Plasmodium,7289,CIEL,"168991"
Plasmodium form seen on smear,7291,CIEL,"168992"
Salmonella typhi O antibody titer,7299,CIEL,"168993"
Salmonella typhi H antibody titer,7298,CIEL,"168994"
Clinical suspicion,378,CIEL,"1690"
Automated RPR (syphilis),7300,CIEL,"169000"
Malaria smear impression,7296,CIEL,"169035"
Estimated blood loss before delivery (mL),7336,CIEL,"169036"
Estimated blood loss after delivery (mL),7335,CIEL,"169037"
Placenta weight (g),7333,CIEL,"169038"
Umbilical cord length (cm),7337,CIEL,"169039"
Number of surgical sutures,7334,CIEL,"169040"
Episode end date/time,7343,CIEL,"169041"
Episode start date/time,7344,CIEL,"169042"
Labor time set,7345,CIEL,"169044"
Count of Acid-fast bacillus (AFB) in sputum,7332,CIEL,"169045"
Arthroplasty,8187,CIEL,"169060"
Post-exposure prophylaxis,3583,CIEL,"1691"
Discharged,947,CIEL,"1692"
Drug-induced sexual dysfunction,7535,CIEL,"169225"
Social (pragmatic) communication disorder,7401,CIEL,"169239"
Catatonia with mental disorder,7386,CIEL,"169250"
Psychotic disorder due to medical condition with hallucinations,7382,CIEL,"169251"
Psychotic disorder due to medical condition with delusions,7381,CIEL,"169252"
Phobia of the natural environment,7482,CIEL,"169253"
Fear of blood,7481,CIEL,"169254"
Fear of an accident,7480,CIEL,"169255"
Situational phobia,7479,CIEL,"169256"
Fear of medical care,7478,CIEL,"169257"
Drug-induced anxiety disorder,7476,CIEL,"169258"
Hoarding disorder,7502,CIEL,"169259"
Conversion disorder with weakness/paralysis,7700,CIEL,"169261"
Conversion disorder with swallowing difficulty,7698,CIEL,"169262"
Conversion disorder with speech problem,7699,CIEL,"169263"
Conversion disorder with mixed symptoms,7695,CIEL,"169265"
Other specified eating disorder,7509,CIEL,"169266"
Childhood gender dysphoria,7739,CIEL,"169304"
Mild alcohol use disorder,7729,CIEL,"169305"
Moderate alcohol use disorder,7727,CIEL,"169306"
Severe alcohol use disorder,7725,CIEL,"169307"
Caffeine use disorder,7723,CIEL,"169308"
Moderate cannabis use disorder,7722,CIEL,"169309"
Severe cannabis use disorder,7720,CIEL,"169310"
Mild inhalant use disorder,7712,CIEL,"169311"
Adult gender dysphoria,7738,CIEL,"169324"
Adolescent gender dysphoria,7737,CIEL,"169325"
Gender dysphoria,7736,CIEL,"169326"
Severe inhalant use disorder,7708,CIEL,"169327"
Mild opioid use disorder,7706,CIEL,"169328"
Moderate opioid use disorder,7704,CIEL,"169329"
Severe opioid use disorder,7728,CIEL,"169330"
Mild tobacco use disorder,7726,CIEL,"169331"
Moderate tobacco use disorder,7724,CIEL,"169332"
Severe tobacco use disorder,7721,CIEL,"169333"
"Mild sedative, hypnotic or anxiolytic use disorder",7719,CIEL,"169334"
"Moderate sedative, hypnotic or anxiolytic use disorder",7717,CIEL,"169335"
"Severe sedative, hypnotic or anxiolytic use disorder",7715,CIEL,"169336"
Mild stimulant use disorder,7713,CIEL,"169337"
Moderate stimulant use disorder,7711,CIEL,"169338"
Severe stimulant use disorder,7709,CIEL,"169339"
Moderate cocaine use disorder,7707,CIEL,"169340"
Severe cocaine use disorder,7705,CIEL,"169341"
Mild substance use disorder,7703,CIEL,"169342"
Moderate substance use disorder,7702,CIEL,"169343"
Severe substance use disorder,7701,CIEL,"169344"
Major neurocognitive disorder without behavior changes caused by Huntington's disease,7648,CIEL,"169345"
Mild hallucinogen use disorder,7718,CIEL,"169346"
Moderate hallucinogen use disorder,7716,CIEL,"169349"
Severe hallucinogen use disorder,7714,CIEL,"169350"
Major Neurocognitive Disorder with behavior changes caused by Huntington's disease,7651,CIEL,"169356"
Major Neurocognitive Disorder without behavior changes caused by traumatic brain injury,7650,CIEL,"169357"
Major neurocognitive disorder with behavior changes caused by traumatic brain injury,7649,CIEL,"169358"
Drug-induced acute dystonia,7776,CIEL,"169359"
Dolutegravir / lamivudine / tenofovir alafenamide,8274,CIEL,"169361"
Acute akathisia induced by medications,7766,CIEL,"169362"
Tardive dystonia,7767,CIEL,"169363"
Tardive akathisia,7768,CIEL,"169364"
Uncomplicated grief,7771,CIEL,"169365"
Conversion disorder with special sensory loss,7696,CIEL,"169366"
Left against medical advice,937,CIEL,"1694"
Psychosocial assessment,3676,CIEL,"169400"
Traumatic event,1045,CIEL,"169400"
Lichen planus actinicus (LPA),7821,CIEL,"169445"
Paraneoplastic pruritus,7822,CIEL,"169446"
Exogenous ochronosis,7818,CIEL,"169447"
Retentional acne,7817,CIEL,"169448"
Papulopustular acne vulgaris,7816,CIEL,"169449"
Friction melanosis,7815,CIEL,"169450"
Onychomatricoma,7814,CIEL,"169451"
Palmoplantar keratoderma,7813,CIEL,"169452"
Binge eating disorder,7810,CIEL,"169453"
BERG,5711,CIEL,"169473"
Timed Up and Go,5673,CIEL,"169474"
Voluntary depigmentation,7835,CIEL,"169476"
Calcium oxalate crystals in urine microscopy,7352,CIEL,"169491"
Magnesium phosphate crystals in urine,7354,CIEL,"169492"
Mucus in urine (microscopy),7355,CIEL,"169494"
Uric acid crystals in urine microscopy,7351,CIEL,"169495"
Troponin T rapid test,7267,CIEL,"169499"
Molluscum fibrosum pendulum,7833,CIEL,"169512"
Caffeine withdrawal,7787,CIEL,"169527"
Cannabis withdrawal,7790,CIEL,"169528"
Lack of family engagement with supporting education,7779,CIEL,"169550"
Child affected by parental relationship distress,7780,CIEL,"169552"
High expressed emotion (EE) in family,7778,CIEL,"169553"
No longer at risk,8093,CIEL,"169557"
Richmond agitation-sedation scale (RASS),7859,CIEL,"169567"
Simple Verbal Scale (SVS),7858,CIEL,"169568"
Numeric rating scale,7856,CIEL,"169569"
Behavioral Pain Scale (BPS) score,7855,CIEL,"169570"
Type 3c third degree perineal laceration,7913,CIEL,"169571"
Type 3b third degree perineal laceration,7914,CIEL,"169572"
Location of laceration(s),7896,CIEL,"169574"
Number of lacerations,7897,CIEL,"169575"
Fundal incision of uterus,7898,CIEL,"169576"
Vertical incision of uterus,7899,CIEL,"169577"
Low traverse incision on uterus,7900,CIEL,"169578"
Location of incision on uterus,7902,CIEL,"169579"
Suture material (coded),7905,CIEL,"169580"
